spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
kenny rogers,lady - remastered 2006,,,False,,1645,0.0,0.0,0.0
guitar music dea channel,i get around,,,False,,1186,0.0,0.0,0.0
guitar music dea channel,karma chameleon,,,False,,1187,0.0,0.0,0.0
guitar music dea channel,what's up,,,False,,1211,0.0,0.0,0.0
johnny cash,i won't back down,,,False,,1212,0.0,0.0,0.0
guitar music dea channel,when i grow up (to be a man) - acoustic guitar version,,,False,,1214,0.0,0.0,0.0
guitar music dea channel,with or without you,,,False,,1215,0.0,0.0,0.0
guitar music dea channel,wonderful tonight,,,False,,1216,0.0,0.0,0.0
guitar music dea channel,wonderwall,,,False,,1217,0.0,0.0,0.0
kc and the sunshine band,boogie shoes - 2004 remaster,,,False,,1628,0.0,0.0,0.0
keane,somewhere only we know,,,False,,1633,0.0,0.0,0.0
keb' mo',lean on me,,,False,,1634,0.0,0.0,0.0
kendrick lamar,love. feat. zacari.,,,False,,1641,0.0,0.0,0.0
kendrick lamar,money trees,,,False,,1642,0.0,0.0,0.0
kenny loggins,"danger zone - from ""top gun"" original soundtrack",,,False,,1643,0.0,0.0,0.0
kiesza,hideaway,,,False,,1662,0.0,0.0,0.0
lofi music dea channel,what's up,,,False,,1832,0.0,0.0,0.0
lofi music dea channel,with or without you,,,False,,1833,0.0,0.0,0.0
lofi music dea channel,zombie,,,False,,1834,0.0,0.0,0.0
lofi yabbadoo music,(sittin' on) the dock of the bay - lofi cover version,,,False,,1835,0.0,0.0,0.0
lofi yabbadoo music,animals,,,False,,1836,0.0,0.0,0.0
lofi music dea channel,a hard day's night - lofi version,,,False,,1805,0.0,0.0,0.0
lofi music dea channel,a thousand years,,,False,,1806,0.0,0.0,0.0
lofi music dea channel,army of one - lofi version,,,False,,1807,0.0,0.0,0.0
lofi music dea channel,bad habits - lofi version,,,False,,1808,0.0,0.0,0.0
lofi music dea channel,blinding lights - lofi version,,,False,,1809,0.0,0.0,0.0
lofi music dea channel,careless whisper,,,False,,1810,0.0,0.0,0.0
lofi music dea channel,close to you,,,False,,1811,0.0,0.0,0.0
lofi music dea channel,creep - lofi version,,,False,,1812,0.0,0.0,0.0
leo kottke,vaseline machine gun,,,False,,1737,0.0,0.0,0.0
lofi music dea channel,feel good inc - lofi version,,,False,,1814,0.0,0.0,0.0
lofi music dea channel,fix you,,,False,,1815,0.0,0.0,0.0
lofi music dea channel,have you ever seen the rain,,,False,,1816,0.0,0.0,0.0
lofi music dea channel,home again,,,False,,1817,0.0,0.0,0.0
lofi music dea channel,late morning,,,False,,1818,0.0,0.0,0.0
lofi music dea channel,morning coffee & chill vibes,,,False,,1819,0.0,0.0,0.0
lofi music dea channel,nuvole bianche,,,False,,1820,0.0,0.0,0.0
lisa mitchell,california,,,False,,1789,0.0,0.0,0.0
lissie,dreams - piano version,,,False,,1790,0.0,0.0,0.0
lit,my own worst enemy,,,False,,1791,0.0,0.0,0.0
girlschool,yeah right,,,False,,1122,0.0,0.0,0.0
ice cube,steady mobbin',,,False,,1123,0.0,0.0,0.0
glen hansard,falling slowly,,,False,,1128,0.0,0.0,0.0
lofi music dea channel,everybody's changing - lofi version,,,False,,1813,0.0,0.0,0.0
ginuwine,so anxious,,,False,,1121,0.0,0.0,0.0
lofi yabbadoo music,wanted dead or alive - lofi cover version,,,False,,1858,0.0,0.0,0.0
lofi yabbadoo music,attention,,,False,,1837,0.0,0.0,0.0
lofi yabbadoo music,come as you are - lofi cover version,,,False,,1838,0.0,0.0,0.0
lofi yabbadoo music,come undome (come undone),,,False,,1839,0.0,0.0,0.0
lofi yabbadoo music,diamonds,,,False,,1840,0.0,0.0,0.0
lofi yabbadoo music,don't know why - lofi cover version,,,False,,1841,0.0,0.0,0.0
lofi yabbadoo music,dune mosse,,,False,,1842,0.0,0.0,0.0
lofi yabbadoo music,feel it still - lofi cover version,,,False,,1843,0.0,0.0,0.0
lofi yabbadoo music,floating in the clouds,,,False,,1844,0.0,0.0,0.0
lofi yabbadoo music,halo,,,False,,1845,0.0,0.0,0.0
lofi yabbadoo music,human,,,False,,1846,0.0,0.0,0.0
lofi yabbadoo music,in the end - lofi cover version,,,False,,1847,0.0,0.0,0.0
lofi music dea channel,trouble - lofi version,,,False,,1831,0.0,0.0,0.0
lofi yabbadoo music,mad about you - lofi cover version,,,False,,1849,0.0,0.0,0.0
lofi yabbadoo music,moonlit thoughts,,,False,,1850,0.0,0.0,0.0
lofi yabbadoo music,night drive lofi,,,False,,1851,0.0,0.0,0.0
lofi yabbadoo music,numb,,,False,,1852,0.0,0.0,0.0
lofi music dea channel,one for the road - lofi version,,,False,,1821,0.0,0.0,0.0
lofi music dea channel,otherside - lofi version,,,False,,1822,0.0,0.0,0.0
lofi music dea channel,quiet library sessions,,,False,,1823,0.0,0.0,0.0
lofi music dea channel,someone like you - lofi version,,,False,,1824,0.0,0.0,0.0
lofi music dea channel,somewhere only we know - lofi version,,,False,,1825,0.0,0.0,0.0
lofi music dea channel,sorry - lofi version,,,False,,1826,0.0,0.0,0.0
lofi music dea channel,stairway to heaven,,,False,,1827,0.0,0.0,0.0
lofi music dea channel,stay,,,False,,1828,0.0,0.0,0.0
lofi music dea channel,the scientist,,,False,,1829,0.0,0.0,0.0
lofi music dea channel,thinking out loud,,,False,,1830,0.0,0.0,0.0
lofi yabbadoo music,lullaby - lofi cover version,,,False,,1848,0.0,0.0,0.0
lil wayne,mirror,,,False,,1772,0.0,0.0,0.0
lil wayne,"sucker for pain (with wiz khalifa, imagine dragons, logic & ty dolla $ign feat. x ambassadors)",,,False,,1775,0.0,0.0,0.0
lily allen,"somewhere only we know - live from spotify, london",,,False,,1776,0.0,0.0,0.0
leonard cohen,hallelujah,,,False,,1741,0.0,0.0,0.0
leonard cohen,suzanne,,,False,,1742,0.0,0.0,0.0
les stroud,life on earth (alt master),,,False,,1743,0.0,0.0,0.0
les stroud,mother earth alt master,,,False,,1744,0.0,0.0,0.0
level ups,choose me,,,False,,1746,0.0,0.0,0.0
lewis capaldi,when the party's over - recorded at spotify studios nyc,,,False,,1748,0.0,0.0,0.0
life of agony,this time,,,False,,1750,0.0,0.0,0.0
lil baby,freestyle,,,False,,1752,0.0,0.0,0.0
lil jon and the east side boyz,what u gon' do,,,False,,1756,0.0,0.0,0.0
lil peep,falling down - bonus track,,,False,,1761,0.0,0.0,0.0
iron maiden,the trooper - 1998 remaster,,,False,,1132,0.0,0.0,0.0
green day,holiday,,,False,,1155,0.0,0.0,0.0
green day,welcome to paradise,,,False,,1157,0.0,0.0,0.0
led zeppelin,babe i'm gonna leave you - 1990 remaster,,,False,,1723,0.0,0.0,0.0
led zeppelin,going to california - remaster,,,False,,1725,0.0,0.0,0.0
led zeppelin,immigrant song - remaster,,,False,,1726,0.0,0.0,0.0
led zeppelin,kashmir - remaster,,,False,,1727,0.0,0.0,0.0
led zeppelin,ramble on - 1990 remaster,,,False,,1728,0.0,0.0,0.0
led zeppelin,rock and roll - remaster,,,False,,1729,0.0,0.0,0.0
led zeppelin,stairway to heaven - remaster,,,False,,1730,0.0,0.0,0.0
led zeppelin,the rain song - remaster,,,False,,1731,0.0,0.0,0.0
legiao urbana,eu sei - ao vivo em sao paulo / 1999,,,False,,1733,0.0,0.0,0.0
legiao urbana,faroeste caboclo,,,False,,1734,0.0,0.0,0.0
legiao urbana,quase sem querer,,,False,,1735,0.0,0.0,0.0
green day,good riddance (time of your life),,,False,,1154,0.0,0.0,0.0
godflesh,slateman,,,False,,1136,0.0,0.0,0.0
gojira,flying whales,,,False,,1137,0.0,0.0,0.0
live lounge allstars,times like these - bbc radio 1 stay home live lounge,,,False,,1794,0.0,0.0,0.0
living proof music,"growing up, growing strong",,,False,,1796,0.0,0.0,0.0
living proof music,you make me feel free,,,False,,1797,0.0,0.0,0.0
lizzy mcalpine,a little bit of everything - spotify singles,,,False,,1800,0.0,0.0,0.0
lloyd banks,hands up,,,False,,1801,0.0,0.0,0.0
limp bizkit,break stuff,,,False,,1777,0.0,0.0,0.0
gordon lightfoot,canadian railroad trilogy,,,False,,1139,0.0,0.0,0.0
gordon lightfoot,early morning rain,,,False,,1140,0.0,0.0,0.0
gram parsons,return of the grievous angel - 2006 remaster,,,False,,1145,0.0,0.0,0.0
grateful dead,ripple - 2013 remaster,,,False,,1148,0.0,0.0,0.0
green day,21 guns,,,False,,1149,0.0,0.0,0.0
lil tecca,ransom,,,False,,1764,0.0,0.0,0.0
green day,basket case,,,False,,1151,0.0,0.0,0.0
green day,brain stew,,,False,,1153,0.0,0.0,0.0
lionel richie,"endless love - from ""the endless love"" soundtrack",,,False,,1781,0.0,0.0,0.0
lipps inc.,funky town,,,False,,1785,0.0,0.0,0.0
green day,when i come around,,,False,,1158,0.0,0.0,0.0
greg hansen,the water is wide,,,False,,1159,0.0,0.0,0.0
greg o'connor,call it,,,False,,1160,0.0,0.0,0.0
grouplove,tongue tied,,,False,,1162,0.0,0.0,0.0
gryffin,tie me down (with elley duhe),,,False,,1164,0.0,0.0,0.0
gucci mane,wake up in the sky,,,False,,1166,0.0,0.0,0.0
guitar music dea channel,ain't no mountain high enough,,,False,,1167,0.0,0.0,0.0
guitar music dea channel,america,,,False,,1168,0.0,0.0,0.0
guitar music dea channel,another day in paradise,,,False,,1169,0.0,0.0,0.0
lil peep,save that shit,,,False,,1762,0.0,0.0,0.0
green day,american idiot,,,False,,1150,0.0,0.0,0.0
jazz yabbadoo music,my love - saxophone version,,,False,,1435,0.0,0.0,0.0
jazz yabbadoo music,ocean of love,,,False,,1436,0.0,0.0,0.0
jazz yabbadoo music,purple rain - saxophone version,,,False,,1437,0.0,0.0,0.0
jazz yabbadoo music,shape of my heart - saxophone version,,,False,,1438,0.0,0.0,0.0
jazz music dea channel,por causa de voce - bossanova saxophone version,,,False,,1407,0.0,0.0,0.0
jazz music dea channel,ribbon in the sky - saxophone version,,,False,,1408,0.0,0.0,0.0
jazz music dea channel,se todos fossem iguais a voce - bossanova saxophone version,,,False,,1409,0.0,0.0,0.0
jazz music dea channel,september - bossanova saxophone version,,,False,,1410,0.0,0.0,0.0
jazz music dea channel,slow movements,,,False,,1411,0.0,0.0,0.0
jazz music dea channel,taxi driver - saxophone version,,,False,,1412,0.0,0.0,0.0
jazz music dea channel,tenderly,,,False,,1413,0.0,0.0,0.0
jazz music dea channel,the days of wine and roses - saxophone version,,,False,,1414,0.0,0.0,0.0
jazz music dea channel,the look of love - bossanova saxophone version,,,False,,1415,0.0,0.0,0.0
guns n' roses,live and let die,,,False,,1220,0.0,0.0,0.0
jazz music dea channel,two for the road - saxophone version,,,False,,1417,0.0,0.0,0.0
jazz music dea channel,wonderwall - bossanova saxophone version,,,False,,1418,0.0,0.0,0.0
jazz music dea channel,you go to my head - saxophone version,,,False,,1419,0.0,0.0,0.0
jazz yabbadoo music,all by myself - saxophone version,,,False,,1420,0.0,0.0,0.0
jazz yabbadoo music,anema e core - trumpet version,,,False,,1421,0.0,0.0,0.0
jazz yabbadoo music,e penso a te - trumpet version,,,False,,1422,0.0,0.0,0.0
jazz music dea channel,chan's song (never said) - saxophone version,,,False,,1391,0.0,0.0,0.0
jazz music dea channel,chega de saudade,,,False,,1392,0.0,0.0,0.0
jazz music dea channel,close to you - saxophone version,,,False,,1393,0.0,0.0,0.0
jazz music dea channel,corcovado - saxophone version,,,False,,1394,0.0,0.0,0.0
jazz music dea channel,dindi,,,False,,1395,0.0,0.0,0.0
jazz music dea channel,don't you worry about a thing - saxophone version,,,False,,1396,0.0,0.0,0.0
jazz music dea channel,eu sei que vou te amar,,,False,,1397,0.0,0.0,0.0
jazz music dea channel,this masquerade,,,False,,1416,0.0,0.0,0.0
jack u,where are u now (with justin bieber),,,False,,1326,0.0,0.0,0.0
jackson browne,fountain of sorrow,,,False,,1327,0.0,0.0,0.0
jake and shelby,sway,,,False,,1328,0.0,0.0,0.0
james bay,"if i ain’t got you - james bay spotify session 2015 ""alicia keys cover""",,,False,,1329,0.0,0.0,0.0
jazz yabbadoo music,sleeping beneath stars,,,False,,1439,0.0,0.0,0.0
jazz yabbadoo music,stairway to heaven - saxophone version,,,False,,1440,0.0,0.0,0.0
jazz yabbadoo music,sweet morning glow,,,False,,1441,0.0,0.0,0.0
james bay,let it go,,,False,,1330,0.0,0.0,0.0
james keelaghan,cold missouri waters,,,False,,1333,0.0,0.0,0.0
james shanon,imagine,,,False,,1334,0.0,0.0,0.0
james taylor,wichita lineman,,,False,,1335,0.0,0.0,0.0
jamiroquai,virtual insanity - remastered 2006,,,False,,1337,0.0,0.0,0.0
jane's addiction,jane says,,,False,,1340,0.0,0.0,0.0
jazz yabbadoo music,my heart will go on - saxophone version,,,False,,1434,0.0,0.0,0.0
jazz yabbadoo music,when a man loves a woman - saxophone version,,,False,,1443,0.0,0.0,0.0
jazz yabbadoo music,whispered dreams,,,False,,1444,0.0,0.0,0.0
jeezy,put on,,,False,,1446,0.0,0.0,0.0
jazz yabbadoo music,echoes of us,,,False,,1423,0.0,0.0,0.0
jazz yabbadoo music,endless vacation,,,False,,1424,0.0,0.0,0.0
jazz yabbadoo music,falling into you,,,False,,1425,0.0,0.0,0.0
jazz yabbadoo music,fine heartfelt escape,,,False,,1426,0.0,0.0,0.0
jazz yabbadoo music,golden horizons,,,False,,1427,0.0,0.0,0.0
jazz yabbadoo music,how deep is your love - trumpet version,,,False,,1428,0.0,0.0,0.0
jazz yabbadoo music,i can't tell you why - saxophone version,,,False,,1429,0.0,0.0,0.0
jazz yabbadoo music,i have nothing - saxophone version,,,False,,1430,0.0,0.0,0.0
jazz yabbadoo music,just the way you are - trumpet version,,,False,,1431,0.0,0.0,0.0
jazz yabbadoo music,light my fire - trumpet version,,,False,,1432,0.0,0.0,0.0
jazz yabbadoo music,mandy - saxophone version,,,False,,1433,0.0,0.0,0.0
jazz yabbadoo music,waves of desire,,,False,,1442,0.0,0.0,0.0
jasmine thompson,rather be,,,False,,1353,0.0,0.0,0.0
jason aldean,don't you wanna stay (with kelly clarkson),,,False,,1355,0.0,0.0,0.0
jason mraz,lucky,,,False,,1364,0.0,0.0,0.0
jay ungar,ashokan farewell,,,False,,1367,0.0,0.0,0.0
jay-z,empire state of mind,,,False,,1368,0.0,0.0,0.0
jay-z,holy grail,,,False,,1370,0.0,0.0,0.0
jay-z,ni**as in paris,,,False,,1371,0.0,0.0,0.0
jay-z,song cry,,,False,,1373,0.0,0.0,0.0
jaymay,"sea green, see blue",,,False,,1374,0.0,0.0,0.0
"10,000 maniacs",because the night - live unplugged,,,False,,4,0.0,0.0,0.0
12til2,spaceman,,,False,,5,0.0,0.0,0.0
2pac,2 of amerikaz most wanted (ft. snoop doggy dogg),,,False,,10,0.0,0.0,0.0
2pac,"all about u (ft. nate dogg, snoop dogg, fatal, yani hadati)",,,False,,11,0.0,0.0,0.0
jazz music dea channel,everytime we say goodbye - saxophone version,,,False,,1398,0.0,0.0,0.0
2pac,breathin,,,False,,13,0.0,0.0,0.0
2pac,california love - original version,,,False,,14,0.0,0.0,0.0
2pac,changes,,,False,,15,0.0,0.0,0.0
2pac,ghetto gospel,,,False,,16,0.0,0.0,0.0
yusuf / cat stevens,here comes the sun (acoustic),,,False,,3363,0.0,0.0,0.0
yusuf / cat stevens,wild world,,,False,,3364,0.0,0.0,0.0
zac brown band,as she's walking away,,,False,,3366,0.0,0.0,0.0
zac brown band,chicken fried,,,False,,3367,0.0,0.0,0.0
zac brown band,highway 20 ride,,,False,,3368,0.0,0.0,0.0
zac brown band,knee deep,,,False,,3369,0.0,0.0,0.0
*nsync,tearin' up my heart - radio edit,,,False,,3,0.0,0.0,0.0
y2k,lalala,,,False,,3350,0.0,0.0,0.0
zara larsson,ain't my fault,,,False,,3372,0.0,0.0,0.0
2pac,all eyez on me (ft. big syke),,,False,,12,0.0,0.0,0.0
jazz music dea channel,i get along without you - saxophone version,,,False,,1399,0.0,0.0,0.0
jazz music dea channel,insensatez - bossanova saxophone version,,,False,,1400,0.0,0.0,0.0
jazz music dea channel,little wing - saxophone version,,,False,,1401,0.0,0.0,0.0
jazz music dea channel,mas que nada - bossanova saxophone version,,,False,,1402,0.0,0.0,0.0
jazz music dea channel,meditacao,,,False,,1403,0.0,0.0,0.0
jazz music dea channel,my one and only love - saxophone version,,,False,,1404,0.0,0.0,0.0
jazz music dea channel,once i loved,,,False,,1405,0.0,0.0,0.0
jazz music dea channel,over the rainbow - saxophone version,,,False,,1406,0.0,0.0,0.0
jazz 2 relax,a little jazz flower,,,False,,1375,0.0,0.0,0.0
jazz 2 relax,bossa jazz beats,,,False,,1376,0.0,0.0,0.0
jazz 2 relax,calm jazz,,,False,,1377,0.0,0.0,0.0
jazz 2 relax,chasing the breeze,,,False,,1378,0.0,0.0,0.0
jazz 2 relax,everything i love,,,False,,1379,0.0,0.0,0.0
jasmine thompson,let her go,,,False,,1352,0.0,0.0,0.0
jazz 2 relax,lazy sunday love,,,False,,1381,0.0,0.0,0.0
jazz 2 relax,midnight kiss,,,False,,1382,0.0,0.0,0.0
jazz 2 relax,midnight serenity,,,False,,1383,0.0,0.0,0.0
jazz 2 relax,night jazz mood,,,False,,1384,0.0,0.0,0.0
jazz 2 relax,sad bossa,,,False,,1385,0.0,0.0,0.0
jazz 2 relax,sand between toes,,,False,,1386,0.0,0.0,0.0
jazz 2 relax,someone like you,,,False,,1387,0.0,0.0,0.0
jazz 2 relax,under velvet skies,,,False,,1388,0.0,0.0,0.0
jazz music dea channel,agua de beber,,,False,,1389,0.0,0.0,0.0
jazz music dea channel,black orpheus (manha de carnaval),,,False,,1390,0.0,0.0,0.0
zayn,dusk till dawn - radio edit,,,False,,3374,0.0,0.0,0.0
zayn,i don’t wanna live forever (fifty shades darker),,,False,,3375,0.0,0.0,0.0
janis ian,from me to you,,,False,,1349,0.0,0.0,0.0
jasmine thompson,i try,,,False,,1351,0.0,0.0,0.0
jazz 2 relax,jazz & bossa,,,False,,1380,0.0,0.0,0.0
joshua radin,a world to explore,,,False,,1546,0.0,0.0,0.0
joshua radin,"here, right now",,,False,,1547,0.0,0.0,0.0
joshua radin,only you,,,False,,1548,0.0,0.0,0.0
joshua radin,paperweight by joshua radin and schuyler fisk,,,False,,1549,0.0,0.0,0.0
joshua radin,winter,,,False,,1550,0.0,0.0,0.0
joshua radin,with a little help from my friends,,,False,,1551,0.0,0.0,0.0
journey,any way you want it,,,False,,1552,0.0,0.0,0.0
journey,lights (2024 remaster),,,False,,1554,0.0,0.0,0.0
journey,"lovin', touchin', squeezin' (2024 remaster)",,,False,,1555,0.0,0.0,0.0
journey,wheel in the sky (2024 remaster),,,False,,1558,0.0,0.0,0.0
journos,nowhere to hyde,,,False,,1559,0.0,0.0,0.0
journos,oh tyranny!,,,False,,1560,0.0,0.0,0.0
jonas blue,fast car,,,False,,1534,0.0,0.0,0.0
jack johnson,upside down,,,False,,1325,0.0,0.0,0.0
jonas blue,perfect strangers - club mix,,,False,,1536,0.0,0.0,0.0
jonas blue,rise,,,False,,1537,0.0,0.0,0.0
ice cube,you know how we do it,,,False,,1283,0.0,0.0,0.0
idina menzel,"let it go - from ""frozen""/soundtrack version",,,False,,1285,0.0,0.0,0.0
iggy pop,the passenger,,,False,,1288,0.0,0.0,0.0
imaginary future,come as you are,,,False,,1289,0.0,0.0,0.0
imagine dragons,blank space/stand by me - live from spotify london,,,False,,1291,0.0,0.0,0.0
imagine dragons,on top of the world,,,False,,1295,0.0,0.0,0.0
joni mitchell,big yellow taxi,,,False,,1539,0.0,0.0,0.0
joni mitchell,both sides now,,,False,,1540,0.0,0.0,0.0
joni mitchell,coyote,,,False,,1541,0.0,0.0,0.0
joni mitchell,the circle game,,,False,,1542,0.0,0.0,0.0
jose gonzalez,crosses,,,False,,1543,0.0,0.0,0.0
jonas blue,mama,,,False,,1535,0.0,0.0,0.0
guns n' roses,you could be mine,,,False,,1226,0.0,0.0,0.0
hailee steinfeld,"let me go (with alesso, florida georgia line & watt)",,,False,,1230,0.0,0.0,0.0
hailee steinfeld,most girls - acoustic,,,False,,1231,0.0,0.0,0.0
helmet,in the meantime,,,False,,1254,0.0,0.0,0.0
henry green,the sweetest taboo,,,False,,1255,0.0,0.0,0.0
metallica,nothing else matters (remastered),,,False,,1256,0.0,0.0,0.0
hollow hum,running up that hill,,,False,,1263,0.0,0.0,0.0
honey cone,want ads,,,False,,1264,0.0,0.0,0.0
metallica,one (remastered),,,False,,1265,0.0,0.0,0.0
"hamilton, joe frank and reynolds",fallin' in love,,,False,,1236,0.0,0.0,0.0
harry nilsson,without you,,,False,,1241,0.0,0.0,0.0
harry styles,"girl crush - recorded at metropolis studios, london",,,False,,1243,0.0,0.0,0.0
metallica,for whom the bell tolls (remastered),,,False,,1247,0.0,0.0,0.0
joseph vincent,finesse,,,False,,1545,0.0,0.0,0.0
judas priest,living after midnight,,,False,,1562,0.0,0.0,0.0
judas priest,victim of changes,,,False,,1563,0.0,0.0,0.0
judas priest,you've got another thing coming,,,False,,1564,0.0,0.0,0.0
juice wrld,robbery,,,False,,1567,0.0,0.0,0.0
hot for crime,wasted,,,False,,1269,0.0,0.0,0.0
hozier,say my name - recorded at spotify studios nyc,,,False,,1270,0.0,0.0,0.0
hues corporation,rock the boat,,,False,,1273,0.0,0.0,0.0
metallica,ride the lightning (remastered),,,False,,1274,0.0,0.0,0.0
hunter hayes,wanted,,,False,,1279,0.0,0.0,0.0
ian and sylvia,four strong winds,,,False,,1280,0.0,0.0,0.0
ian and sylvia,some day soon,,,False,,1281,0.0,0.0,0.0
julia sheer,little talks,,,False,,1570,0.0,0.0,0.0
julio iglesias,spanish girl,,,False,,1571,0.0,0.0,0.0
justin bieber,she don't like the lights - acoustic version,,,False,,1578,0.0,0.0,0.0
judas priest,breaking the law,,,False,,1561,0.0,0.0,0.0
john lennon,woman - remastered 2010,,,False,,1504,0.0,0.0,0.0
john lennon,working class hero - remastered 2010,,,False,,1505,0.0,0.0,0.0
incubus,pardon me,,,False,,1300,0.0,0.0,0.0
indigo girls,closer to fine,,,False,,1301,0.0,0.0,0.0
jeremih,oui,,,False,,1458,0.0,0.0,0.0
jerry garcia,shady grove,,,False,,1459,0.0,0.0,0.0
jerry jeff walker,mr. bojangles,,,False,,1460,0.0,0.0,0.0
jesse cook,fall at your feet,,,False,,1461,0.0,0.0,0.0
jet,are you gonna be my girl - acoustic,,,False,,1464,0.0,0.0,0.0
jillette johnson,champagne supernova (ourvinyl sessions),,,False,,1465,0.0,0.0,0.0
jimi hendrix,little wing,,,False,,1468,0.0,0.0,0.0
jimi hendrix,purple haze,,,False,,1469,0.0,0.0,0.0
jml,blackbird,,,False,,1475,0.0,0.0,0.0
jose gonzalez,heartbeats,,,False,,1544,0.0,0.0,0.0
jml,see you soon,,,False,,1477,0.0,0.0,0.0
jml,what if,,,False,,1478,0.0,0.0,0.0
joan baez,diamonds and rust,,,False,,1479,0.0,0.0,0.0
joan baez,geordie,,,False,,1480,0.0,0.0,0.0
joan jett and the blackhearts,bad reputation,,,False,,1481,0.0,0.0,0.0
